tmdb_id,title,show_name,rating,tmdb_rating_processed,release_year,release_month,cast,Plot Summary
1166342,Homecoming,Star Wars Rebels,7.5,3.75,2015,10,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","The crew of the Ghost travels to a remote planet in search of a Jedi Master who may be able to help them against the Inquisitors. They encounter Commander Rex, Captain Gregor, and Commander Wolffe, former clone troopers who have removed their inhibitor chips and are living in exile. Suspicious and wary, the clones are reluctant to trust the rebels, especially Kanan, a Jedi. However, a Separatist probe droid attack forces them to work together, and Kanan must earn their trust to forge an alliance.
"
1167094,The Honorable Ones,Star Wars Rebels,7.9,3.95,2015,10,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","After discovering that the Empire is developing a new superweapon, the Rebels must work together to acquire the kyber crystal needed to power it. Ezra, struggling with visions, is drawn to Malachor, an ancient Sith world, where he encounters an unexpected ally and confronts the dark side of the Force.
"
1173281,Shroud of Darkness,Star Wars Rebels,8.5,4.25,2015,10,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","Hondo Ohnaka, sensing an opportunity, leads the Rebel crew to a Republic cruiser wreck, hoping to scavenge valuable weapons. However, they soon discover that the cruiser is haunted by a terrifying, energy-draining being, a leftover from the Clone Wars that feeds on the living. The Rebels and Hondo must work together to survive and escape the haunted cruiser before they become the creature's next victims.
"
1174483,The Forgotten Droid,Star Wars Rebels,7.1,3.55,2015,10,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","In ""Protector of Concord Dawn,"" Sabine leads a mission to Concord Dawn to secure safe passage for the Rebel fleet through the system. However, they encounter a group of Mandalorian Protectors fiercely loyal to the Empire. Sabine is forced to confront her Mandalorian heritage and engage in a fierce battle to convince the Protectors to reconsider their allegiance and allow the Rebels to pass. The episode explores Sabine's past and her complicated relationship with her people.
"
1174484,The Mystery of Chopper Base,Star Wars Rebels,7.4,3.7,2015,10,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","In ""Star Wars Rebels"" Season 2, Episode 18, ""Shroud of Darkness,"" Ahsoka Tano, Kanan Jarrus, and Ezra Bridger journey to the Jedi Temple on Lothal seeking guidance and insight into their struggles with the growing power of the Sith and their own identities. Through intense visions and trials within the temple, they confront their pasts and futures. Ahsoka faces visions of Anakin Skywalker and learns of his fate as Darth Vader, Kanan confronts his fears about Ezra's potential dark side, and Ezra has a troubling vision involving the Sith. They leave the temple with newfound knowledge but also with troubling uncertainties about the path ahead.
"
1183161,Twilight of the Apprentice,Star Wars Rebels,9.1,4.55,2015,10,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","In ""Twilight of the Apprentice, Part 2,"" Ahsoka, Kanan, and Ezra face Darth Vader on Malachor. Ezra, tempted by the dark side, finds a Sith holocron. While Kanan battles and blinds Darth Maul, Ahsoka confronts Vader, revealing his true identity as Anakin Skywalker. The episode ends with Ahsoka locked in battle with Vader as Ezra and Kanan escape, leaving Ahsoka's fate uncertain.
"
1356138,"Inside ""Twilight of the Apprentice""",Rebels Recon,0.0,0.0,2015,06,"[{'name': 'Andi Gutierrez', 'character': 'Self - Host', 'gender': 0}]","Ahsoka, Kanan, and Ezra travel to Malachor, an ancient Sith world, in search of a way to defeat the Sith Inquisitors. They encounter a stranded Maul, who claims to have renounced his dark side and offers to help them navigate the Sith temple in order to find a powerful weapon. Trust and betrayal are tested as they battle Inquisitors and uncover the true nature of Maul's intentions. A confrontation between Ahsoka and Darth Vader looms as secrets of the past are revealed.
"
1224349,Steps Into Shadow,Star Wars Rebels,8.0,4.0,2016,09,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","In the Season 3 premiere of Star Wars Rebels, ""Steps Into Shadow,"" Ezra Bridger has grown more powerful in the Force under the influence of the Sith holocron. This newfound power and his increasing recklessness concern Kanan Jarrus. Meanwhile, the rebel crew of the Ghost, along with Captain Rex, Commander Sato, and other rebel forces, attempt a daring raid on an Imperial shipyard to steal vital supplies. Thrawn, now a Grand Admiral, makes his calculated and menacing debut, outmaneuvering the rebels at every turn and demonstrating his strategic brilliance. The episode sets the stage for a darker, more dangerous season with Ezra grappling with the dark side and the rebels facing a formidable new adversary.
"
1228085,The Holocrons of Fate,Star Wars Rebels,8.4,4.2,2016,09,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","The rebels, led by Hera and Kanan, are trying to steal a shipment of fuel cells from the Empire on Lothal. During the mission, Ezra is distracted by visions of Maul and is lured away from the group. He encounters Maul in the Lothal desert, and Maul insists they need each other to destroy the Sith.
"
1231820,The Antilles Extraction,Star Wars Rebels,7.4,3.7,2016,09,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","Okay, here's a brief plot summary for Star Wars Rebels, Season 3, Episode 3 (titled ""The Holocrons of Fate""):

Ezra and Kanan embark on a dangerous mission to retrieve a pair of ancient Jedi and Sith Holocrons. They hope to gain insight into defeating the Sith, but the Holocrons reveal visions that challenge both their beliefs and place the crew of the Ghost on divergent paths, with Ezra becoming tempted by the dark side of the force.
"
1228438,Hera's Heroes,Star Wars Rebels,7.7,3.85,2016,09,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","On the planet Wynkahthu, Ezra and Chopper infiltrate an Imperial factory disguised as workers to steal a new weapon being developed. They discover it's a powerful gravity weapon intended to destroy Rebel ships in hyperspace. After successfully obtaining the weapon and escaping the factory, they face off against Grand Admiral Thrawn's forces, who attempt to recover it. The Rebels manage to use the weapon against the Imperials, escaping with it and disrupting Thrawn's plans.
"
1233356,The Last Battle,Star Wars Rebels,8.0,4.0,2016,09,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","Ezra, Sabine, and Chopper are on a mission to steal a kyber crystal from a heavily guarded Imperial transport. They need it to power a new weapon for the Rebellion. However, things get complicated when they realize the transport is carrying far more kyber crystals than they initially thought, and that these crystals are being used to power a deadly superweapon being developed by the Empire. This forces them to make a difficult choice: take the single crystal they need, or try to sabotage the entire shipment, potentially risking their lives and the entire mission.
"
1236897,Imperial Supercommandos,Star Wars Rebels,7.6,3.8,2016,09,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","On a mission to find a new base, Ezra, Kanan, and Chopper accompany Commander Sato to a remote planet. There, they encounter a group of nomadic space whales called Purrgil, who are vital to hyperspace travel. When an Imperial squadron attacks, the Rebels must work with the Purrgil to defend themselves and escape, with Ezra beginning to develop a connection to the creatures through the Force. The episode highlights the dangers of disrupting the natural order and the importance of understanding other life forms.
"
1241553,Iron Squadron,Star Wars Rebels,6.3,3.15,2016,09,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","In Star Wars Rebels Season 3, Episode 7, ""Imperial Supercommandos,"" Sabine and Ezra, along with a small rebel team, are sent on a mission to retrieve intel from a remote world. They encounter a group of highly skilled Mandalorian Imperial Supercommandos, led by Gar Saxon, who are enforcing the Empire's control. The rebels are forced to fight for their lives against the Mandalorians, who wield advanced weaponry and are fiercely loyal to the Empire, testing Sabine's own Mandalorian heritage and loyalties. The mission becomes about survival and proving themselves against this formidable enemy.
"
1236945,The Wynkahthu Job,Star Wars Rebels,6.6,3.3,2016,09,"[{'name': 'Freddie Prinze Jr.', 'character': 'Kanan Jarrus (voice)', 'gender': 2}, {'name': 'Taylor Gray', 'character': 'Ezra Bridger (voice)', 'gender': 2}, {'name': 'Vanessa Marshall', 'character': 'Hera Syndulla (voice)', 'gender': 1}, {'name': 'Tiya Sircar', 'character': 'Sabine Wren (voice)', 'gender': 1}, {'name': 'Dave Filoni', 'character': ""C1-10P 'Chopper' (voice) (uncredited)"", 'gender': 2}, {'name': 'Steve Blum', 'character': ""Garazeb 'Zeb' Orrelios (voice)"", 'gender': 2}]","In ""Trials of the Darksaber,"" Sabine Wren struggles to wield the legendary Darksaber, a symbol of Mandalorian leadership. Kanan trains her in its use, pushing her to confront her past and the burdens of her heritage. Sabine must overcome her doubts and embrace her responsibility if she hopes to unite her people against the Empire.
"
